,TrainA,TrainB,TrainC,TrainHC,Crews,Crew Wages,Demurrage Fees,Total Cost
4857,16,6,12,-1,1,216000,0,216000
4858,14,15,16,-1,2,216000,30000,246000
4859,12,9,20,-1,2,252000,0,252000
4860,19,14,16,-1,2,189000,0,189000
4861,15,6,13,-1,2,264000,15000,279000
4862,9,7,5,11,2,384000,285000,669000
4863,5,20,10,-1,1,216000,0,216000
4864,20,13,19,-1,2,228000,15000,243000
4865,6,11,5,-1,2,324000,60000,384000
4866,15,7,19,-1,1,171000,0,171000
4867,19,15,11,-1,1,180000,0,180000
4868,11,6,9,-1,2,312000,75000,387000
4869,19,15,20,12,2,336000,15000,351000
4870,10,20,7,-1,2,252000,0,252000
4871,15,19,10,-1,1,207000,0,207000
4872,20,18,7,-1,2,252000,0,252000
4873,15,7,20,-1,1,216000,0,216000
4874,6,12,15,-1,2,252000,0,252000
4875,7,11,10,-1,2,258000,15000,273000
4876,10,18,12,11,2,348000,105000,453000
4877,12,8,5,-1,2,300000,30000,330000
4878,6,8,9,-1,2,249000,15000,264000
4879,15,17,7,-1,2,198000,0,198000
4880,16,17,10,-1,2,210000,15000,225000
4881,20,17,18,-1,2,198000,30000,228000
4882,11,19,13,-1,2,252000,0,252000
4883,7,8,8,12,2,348000,190000,538000
4884,7,8,9,-1,2,288000,30000,318000
4885,12,15,20,-1,2,162000,0,162000
4886,12,16,9,-1,2,252000,0,252000
4887,19,15,20,-1,2,201000,15000,216000
4888,15,13,18,-1,2,243000,0,243000
4889,16,6,20,-1,1,216000,0,216000
4890,5,19,16,12,2,360000,190000,550000
4891,11,10,9,-1,2,276000,15000,291000
4892,19,12,18,-1,2,174000,15000,189000
4893,14,20,8,-1,1,216000,0,216000
4894,10,12,13,-1,2,267000,15000,282000
4895,11,12,6,-1,2,255000,15000,270000
4896,6,15,16,-1,2,228000,15000,243000
4897,20,8,14,11,2,336000,75000,411000
4898,5,17,14,-1,2,264000,15000,279000
4899,8,15,7,-1,2,264000,15000,279000
4900,20,17,11,-1,2,198000,0,198000
4901,6,5,16,-1,2,264000,15000,279000
4902,20,9,14,-1,1,189000,0,189000
4903,5,12,13,-1,2,276000,30000,306000
4904,15,7,14,12,2,348000,90000,438000
4905,11,16,18,-1,2,243000,0,243000
4906,8,10,6,-1,2,288000,15000,303000
4907,11,20,18,-1,2,171000,0,171000
4908,9,20,18,-1,2,234000,0,234000
4909,8,16,20,-1,1,207000,0,207000
4910,19,10,7,-1,2,252000,0,252000
4911,12,10,9,11,2,372000,210000,582000
4912,5,12,15,-1,2,264000,15000,279000
4913,15,11,14,-1,2,240000,15000,255000
4914,10,7,15,-1,2,252000,0,252000
4915,14,7,17,-1,2,234000,0,234000
4916,11,10,6,-1,2,255000,15000,270000
4917,15,12,16,-1,2,195000,15000,210000
4918,14,17,6,12,2,360000,135000,495000
4919,11,7,18,-1,2,252000,15000,267000
4920,18,9,8,-1,2,264000,15000,279000
4921,5,9,19,-1,1,216000,0,216000
4922,18,9,9,-1,1,180000,0,180000
4923,7,6,9,-1,2,252000,30000,282000
4924,12,19,7,-1,1,162000,0,162000
4925,18,13,20,12,2,336000,60000,396000
4926,8,20,12,-1,1,216000,0,216000
4927,6,14,18,-1,1,207000,0,207000
4928,17,20,16,-1,2,198000,15000,213000
4929,11,10,15,-1,2,300000,30000,330000
4930,5,6,15,-1,2,264000,15000,279000
4931,20,10,8,-1,2,198000,0,198000
4932,9,17,14,11,2,348000,90000,438000
4933,18,11,15,-1,2,243000,0,243000
4934,18,14,16,-1,2,231000,0,231000
4935,10,15,9,-1,2,264000,15000,279000
4936,10,17,16,-1,2,228000,15000,243000
4937,15,18,7,-1,2,252000,0,252000
4938,8,5,17,-1,2,252000,0,252000
4939,15,6,18,11,2,324000,30000,354000
4940,6,7,19,-1,2,276000,30000,306000
4941,15,19,5,-1,1,216000,0,216000
4942,19,17,14,-1,2,213000,0,213000
4943,17,15,20,-1,2,207000,0,207000
4944,8,14,10,-1,2,300000,30000,330000
4945,15,7,11,-1,1,198000,0,198000
4946,11,9,5,13,2,360000,285000,645000
4947,20,16,8,-1,1,216000,0,216000
4948,8,12,17,-1,2,252000,15000,267000
4949,18,19,13,-1,2,219000,15000,234000
4950,12,16,20,-1,1,198000,0,198000
4951,9,6,11,-1,2,312000,75000,387000
4952,15,16,10,-1,2,219000,15000,234000
4953,5,20,15,13,2,348000,60000,408000
4954,8,9,6,-1,2,312000,90000,402000
4955,5,6,6,-1,2,201000,15000,216000
4956,16,17,20,-1,2,144000,15000,159000
4957,9,11,6,-1,2,312000,75000,387000
4958,17,8,18,-1,2,219000,15000,234000
4959,9,16,18,-1,2,225000,0,225000
4960,18,17,5,13,2,348000,75000,423000
4961,5,12,19,-1,1,216000,0,216000
4962,8,10,12,-1,2,300000,30000,330000
4963,19,16,7,-1,2,216000,0,216000
4964,17,14,13,-1,2,225000,15000,240000
4965,15,13,19,-1,2,207000,0,207000
4966,18,12,14,-1,2,234000,0,234000
4967,13,7,8,13,2,348000,190000,538000
4968,16,17,9,-1,2,246000,15000,261000
4969,8,18,14,-1,1,198000,0,198000
4970,9,8,19,-1,2,264000,15000,279000
4971,11,13,17,-1,2,198000,0,198000
4972,6,11,19,-1,1,216000,0,216000
4973,14,12,15,-1,2,240000,15000,255000
4974,8,6,11,13,2,384000,295000,679000
4975,20,17,10,-1,2,243000,0,243000
4976,13,8,10,-1,2,252000,0,252000
4977,6,18,10,-1,1,207000,0,207000
4978,5,17,10,-1,1,216000,0,216000
4979,15,20,17,-1,2,171000,0,171000
4980,16,6,17,-1,2,264000,15000,279000
4981,9,13,14,12,2,360000,195000,555000
4982,7,11,7,-1,1,198000,0,198000
4983,19,13,15,-1,2,135000,0,135000
4984,7,18,20,-1,2,252000,0,252000
4985,13,19,14,-1,2,210000,15000,225000
4986,17,12,14,-1,2,234000,0,234000
4987,13,18,8,-1,1,216000,0,216000
4988,13,11,14,12,2,360000,195000,555000
4989,18,16,11,-1,2,234000,0,234000
4990,8,16,15,-1,2,237000,15000,252000
4991,5,20,18,-1,2,207000,0,207000
4992,17,7,9,-1,2,252000,0,252000
4993,13,19,15,-1,2,171000,0,171000
4994,17,18,16,-1,2,234000,30000,264000
4995,18,8,17,13,2,348000,220000,568000
4996,7,5,9,-1,2,300000,30000,330000
4997,6,19,8,-1,2,207000,0,207000
4998,6,17,10,-1,1,189000,0,189000
4999,17,15,6,-1,2,243000,0,243000
5000,18,9,13,-1,1,171000,0,171000
5001,7,17,6,-1,2,264000,15000,279000
5002,20,16,6,13,2,348000,45000,393000
5003,15,8,6,-1,2,264000,15000,279000
5004,12,7,14,-1,2,252000,0,252000
5005,17,8,15,-1,2,216000,0,216000
5006,8,10,13,-1,2,225000,0,225000
5007,19,5,7,-1,2,243000,0,243000
5008,11,6,12,-1,2,237000,15000,252000
5009,17,13,5,13,2,264000,0,264000
5010,19,15,17,-1,2,204000,0,204000
5011,16,19,7,-1,2,252000,0,252000
5012,12,11,10,-1,2,270000,30000,300000
5013,7,16,10,-1,2,234000,0,234000
5014,7,12,14,-1,2,234000,0,234000
5015,8,5,13,-1,2,243000,0,243000
5016,8,6,6,12,2,300000,0,300000
5017,19,18,15,-1,2,177000,15000,192000
5018,10,9,14,-1,2,300000,30000,330000
5019,7,10,16,-1,2,234000,0,234000
5020,11,18,16,-1,2,198000,0,198000
5021,14,18,9,-1,1,207000,0,207000
5022,12,19,15,-1,2,225000,0,225000
5023,12,17,11,11,2,336000,60000,396000
5024,9,6,15,-1,2,252000,0,252000
5025,20,18,11,-1,2,207000,0,207000
5026,5,17,7,-1,2,252000,0,252000
5027,18,11,19,-1,2,210000,15000,225000
5028,13,20,17,-1,2,207000,0,207000
5029,7,14,7,-1,1,216000,0,216000
5030,11,9,12,13,2,336000,120000,456000
5031,19,16,17,-1,2,225000,30000,255000
5032,7,9,12,-1,2,300000,30000,330000
5033,14,7,19,-1,1,189000,0,189000
5034,10,18,20,-1,2,225000,0,225000
5035,10,6,12,-1,2,264000,15000,279000
5036,20,6,13,-1,1,189000,0,189000
5037,14,18,16,12,2,348000,60000,408000
5038,15,19,19,-1,1,180000,0,180000
5039,20,13,20,-1,1,162000,0,162000
5040,5,9,8,-1,2,276000,15000,291000
5041,8,6,5,-1,2,252000,30000,282000
5042,7,14,11,-1,2,189000,0,189000
5043,19,8,16,-1,2,225000,0,225000
5044,16,19,17,13,2,348000,45000,393000
5045,12,16,20,-1,1,207000,0,207000
5046,9,8,6,-1,2,312000,90000,402000
5047,9,12,14,-1,2,231000,0,231000
5048,20,18,8,-1,2,207000,0,207000
5049,17,18,19,-1,2,198000,30000,228000
5050,6,13,12,-1,2,288000,45000,333000
5051,9,14,13,12,2,360000,165000,525000
5052,18,14,7,-1,2,252000,15000,267000
5053,19,15,19,-1,1,162000,0,162000
5054,11,12,9,-1,2,258000,15000,273000
5055,16,19,15,-1,2,189000,15000,204000
5056,16,8,5,-1,2,264000,15000,279000
5057,15,20,16,-1,2,192000,15000,207000
5058,14,18,16,12,2,360000,150000,510000
5059,11,16,20,-1,1,189000,0,189000
5060,5,20,14,-1,1,216000,0,216000
5061,5,15,11,-1,2,264000,30000,294000
5062,20,6,15,-1,1,216000,0,216000
5063,9,14,19,-1,1,198000,0,198000
5064,14,20,9,-1,1,216000,0,216000
5065,13,17,7,12,2,360000,265000,625000
5066,13,12,19,-1,2,225000,0,225000
5067,15,7,18,-1,2,243000,0,243000
5068,17,7,11,-1,1,198000,0,198000
5069,17,6,7,-1,2,264000,15000,279000
5070,10,7,15,-1,2,225000,0,225000
5071,15,13,10,-1,2,231000,0,231000
5072,9,15,12,11,2,360000,165000,525000
5073,18,19,8,-1,2,264000,15000,279000
5074,13,10,14,-1,2,249000,15000,264000
5075,5,13,8,-1,2,252000,0,252000
5076,19,17,13,-1,2,171000,0,171000
5077,6,20,16,-1,1,216000,0,216000
5078,7,19,15,-1,1,216000,0,216000
5079,12,7,16,13,2,348000,345000,693000
5080,11,6,8,-1,2,288000,15000,303000
5081,9,20,18,-1,2,180000,0,180000
5082,10,20,7,-1,2,252000,0,252000
5083,9,20,17,-1,2,216000,0,216000
5084,13,7,11,-1,2,252000,0,252000
5085,6,18,10,-1,1,198000,0,198000
5086,13,20,10,11,2,360000,120000,480000
5087,17,19,11,-1,2,252000,0,252000
5088,12,20,11,-1,2,237000,15000,252000
5089,15,8,9,-1,2,264000,15000,279000
5090,5,8,12,-1,2,252000,0,252000
5091,15,5,8,-1,2,234000,0,234000
5092,5,17,9,-1,1,198000,0,198000
5093,11,9,18,12,2,348000,75000,423000
5094,9,10,5,-1,2,300000,75000,375000
5095,6,5,7,-1,2,270000,30000,300000
5096,18,14,15,-1,2,162000,15000,177000
5097,5,14,15,-1,2,264000,15000,279000
5098,5,17,11,-1,1,216000,0,216000
5099,20,6,13,-1,1,216000,0,216000
5100,16,9,15,11,2,360000,135000,495000
5101,12,9,14,-1,2,288000,15000,303000
5102,13,12,18,-1,2,201000,15000,216000
5103,12,18,14,-1,2,225000,0,225000
5104,7,14,9,-1,2,252000,0,252000
5105,14,20,13,-1,2,201000,15000,216000
5106,9,16,15,-1,2,264000,15000,279000
5107,20,6,9,13,2,372000,180000,552000
5108,10,20,8,-1,2,252000,0,252000
5109,6,20,18,-1,2,234000,0,234000
5110,5,19,16,-1,2,243000,0,243000
5111,19,11,15,-1,1,171000,0,171000
5112,5,10,7,-1,2,312000,45000,357000
5113,7,20,6,-1,2,228000,15000,243000
5114,7,9,20,13,2,336000,15000,351000
5115,13,15,20,-1,2,225000,0,225000
5116,17,8,9,-1,2,264000,15000,279000
5117,11,7,5,-1,2,288000,15000,303000
5118,11,8,14,-1,2,189000,0,189000
5119,15,18,10,-1,2,216000,0,216000
5120,20,19,8,-1,2,237000,15000,252000
5121,17,12,19,13,2,348000,105000,453000
5122,5,8,9,-1,2,276000,30000,306000
5123,17,20,10,-1,2,180000,0,180000
5124,20,9,15,-1,1,207000,0,207000
5125,14,16,6,-1,2,252000,0,252000
5126,17,20,17,-1,2,153000,0,153000
5127,12,17,5,-1,1,216000,0,216000
5128,20,7,6,13,2,372000,180000,552000
5129,5,13,19,-1,1,216000,0,216000
5130,12,13,19,-1,2,255000,15000,270000
5131,10,17,20,-1,2,243000,0,243000
5132,10,19,18,-1,2,246000,15000,261000
5133,17,18,9,-1,2,246000,15000,261000
5134,12,7,19,-1,1,207000,0,207000
5135,20,5,19,12,2,312000,45000,357000
5136,10,18,17,-1,2,246000,15000,261000
5137,16,5,18,-1,2,243000,0,243000
5138,5,19,9,-1,1,216000,0,216000
5139,11,18,20,-1,2,198000,0,198000
5140,13,5,20,-1,1,216000,0,216000
5141,9,12,10,-1,2,279000,30000,309000
5142,17,18,10,13,2,336000,75000,411000
5143,9,19,11,-1,2,252000,0,252000
5144,8,10,18,-1,2,252000,0,252000
5145,7,13,16,-1,2,234000,0,234000
5146,10,8,7,-1,2,270000,30000,300000
5147,15,5,17,-1,2,207000,0,207000
5148,9,7,19,-1,2,225000,0,225000
5149,14,16,5,13,2,336000,90000,426000
5150,11,18,10,-1,2,264000,15000,279000
5151,13,11,6,-1,2,252000,0,252000
5152,5,15,18,-1,2,225000,0,225000
5153,11,16,18,-1,2,198000,0,198000
5154,10,11,15,-1,2,246000,15000,261000
5155,16,13,12,-1,2,243000,15000,258000
5156,12,17,19,11,2,348000,60000,408000
5157,5,11,14,-1,2,300000,45000,345000
5158,16,12,5,-1,1,216000,0,216000
5159,11,20,10,-1,2,219000,15000,234000
5160,17,18,11,-1,2,228000,15000,243000
5161,17,11,19,-1,2,225000,0,225000
5162,18,13,11,-1,2,225000,0,225000
5163,16,12,17,13,2,348000,150000,498000
5164,20,18,11,-1,2,216000,0,216000
5165,14,17,16,-1,2,213000,15000,228000
5166,10,6,9,-1,2,300000,45000,345000
5167,7,5,19,-1,2,225000,0,225000
5168,17,8,11,-1,2,207000,0,207000
5169,20,13,18,-1,2,189000,0,189000
5170,16,17,7,12,2,360000,220000,580000
5171,13,6,13,-1,1,198000,0,198000
5172,12,19,17,-1,2,144000,0,144000
5173,8,14,17,-1,2,252000,0,252000
5174,10,17,11,-1,2,237000,15000,252000
5175,17,16,10,-1,2,237000,15000,252000
5176,8,20,17,-1,2,234000,0,234000
5177,20,11,5,13,2,348000,230000,578000
5178,5,16,20,-1,1,216000,0,216000
5179,10,14,13,-1,2,288000,30000,318000
5180,19,17,5,-1,2,234000,0,234000
5181,20,14,10,-1,1,180000,0,180000
5182,19,8,15,-1,1,216000,0,216000
5183,10,5,6,-1,2,324000,60000,384000
5184,16,13,6,12,2,324000,60000,384000
5185,16,10,15,-1,2,255000,15000,270000
5186,7,14,10,-1,2,252000,0,252000
5187,6,14,10,-1,1,207000,0,207000
5188,6,14,18,-1,1,216000,0,216000
5189,17,16,8,-1,2,246000,15000,261000
5190,20,7,13,-1,1,198000,0,198000
5191,17,8,12,11,2,372000,195000,567000
5192,9,11,7,-1,2,300000,30000,330000
5193,11,20,12,-1,2,201000,15000,216000
5194,15,9,5,-1,2,252000,15000,267000
5195,12,18,15,-1,2,189000,0,189000
5196,11,13,7,-1,2,276000,30000,306000
5197,5,17,18,-1,2,228000,15000,243000
5198,7,8,10,12,2,384000,285000,669000
5199,11,9,18,-1,2,252000,0,252000
5200,8,14,7,-1,2,255000,15000,270000
5201,16,20,19,-1,2,168000,15000,183000
5202,19,5,16,-1,2,252000,0,252000
5203,15,16,8,-1,2,264000,15000,279000
5204,8,16,7,-1,2,264000,15000,279000
5205,10,6,17,13,2,336000,230000,566000
5206,10,11,7,-1,2,300000,45000,345000
5207,17,19,13,-1,2,180000,0,180000
5208,6,19,5,-1,2,276000,30000,306000
5209,5,20,7,-1,2,243000,0,243000
5210,13,16,6,-1,2,234000,0,234000
5211,20,11,13,-1,2,189000,0,189000
5212,6,8,18,12,2,384000,180000,564000
5213,5,16,11,-1,2,252000,15000,267000
5214,10,11,5,-1,2,276000,30000,306000
5215,20,5,7,-1,2,216000,0,216000
5216,16,5,7,-1,2,243000,0,243000
5217,10,19,12,-1,2,180000,0,180000
5218,7,11,20,-1,1,216000,0,216000
5219,15,8,9,12,2,384000,290000,674000
5220,16,14,18,-1,2,240000,0,240000
5221,12,10,6,-1,2,276000,30000,306000
5222,10,18,9,-1,2,219000,15000,234000
5223,6,5,9,-1,2,300000,30000,330000
5224,20,16,10,-1,1,126000,0,126000
5225,13,18,20,-1,2,225000,0,225000
5226,17,7,15,12,2,360000,235000,595000
5227,18,7,8,-1,2,252000,0,252000
5228,9,8,14,-1,2,228000,15000,243000
5229,14,19,18,-1,2,183000,15000,198000
5230,7,18,8,-1,2,264000,15000,279000
5231,5,11,8,-1,2,300000,30000,330000
5232,19,7,10,-1,2,207000,0,207000
5233,7,12,19,12,2,264000,0,264000
5234,9,7,10,-1,2,288000,30000,318000
5235,14,20,17,-1,2,153000,0,153000
5236,8,14,10,-1,2,300000,30000,330000
5237,7,12,20,-1,1,198000,0,198000
5238,12,20,7,-1,1,216000,0,216000
5239,20,17,12,-1,2,207000,0,207000
5240,14,16,18,12,2,360000,120000,480000
5241,8,16,18,-1,2,234000,0,234000
5242,17,9,19,-1,2,216000,0,216000
5243,8,9,12,-1,2,270000,15000,285000
5244,19,11,13,-1,2,180000,0,180000
5245,7,13,10,-1,2,288000,15000,303000
5246,5,15,20,-1,1,180000,0,180000
5247,20,7,6,12,2,372000,180000,552000
5248,11,20,7,-1,1,216000,0,216000
5249,14,16,20,-1,2,225000,0,225000
5250,20,8,13,-1,1,216000,0,216000
5251,10,9,14,-1,2,300000,30000,330000
5252,16,9,8,-1,2,237000,15000,252000
5253,20,6,13,-1,1,207000,0,207000
5254,16,11,5,12,2,360000,165000,525000
5255,16,10,15,-1,2,264000,15000,279000
5256,18,13,7,-1,1,216000,0,216000
5257,13,8,18,-1,1,216000,0,216000
5258,10,18,8,-1,2,252000,0,252000
5259,8,7,20,-1,2,246000,15000,261000
5260,17,9,5,-1,1,207000,0,207000
5261,6,11,9,12,2,372000,255000,627000
5262,11,15,6,-1,2,252000,15000,267000
5263,10,19,9,-1,2,237000,15000,252000
5264,7,11,10,-1,2,267000,15000,282000
5265,20,16,7,-1,1,171000,0,171000
5266,11,14,15,-1,2,249000,15000,264000
5267,10,19,14,-1,1,189000,0,189000
5268,16,5,11,11,2,336000,155000,491000
5269,19,10,12,-1,2,234000,0,234000
5270,14,11,12,-1,2,252000,30000,282000
5271,6,11,20,-1,1,216000,0,216000
5272,11,20,6,-1,1,216000,0,216000
5273,19,17,20,-1,2,177000,15000,192000
5274,19,7,20,-1,2,264000,15000,279000
5275,9,10,8,11,2,396000,365000,761000
5276,9,20,15,-1,1,216000,0,216000
5277,6,15,10,-1,2,288000,30000,318000
5278,12,20,16,-1,1,153000,0,153000
5279,10,16,14,-1,2,264000,15000,279000
5280,20,8,19,-1,2,237000,15000,252000
5281,13,16,10,-1,2,234000,0,234000
5282,15,5,14,11,2,372000,195000,567000
5283,15,20,16,-1,2,228000,15000,243000
5284,7,17,12,-1,2,264000,30000,294000
5285,8,13,18,-1,1,216000,0,216000
5286,16,8,19,-1,2,252000,0,252000
5287,19,10,7,-1,2,243000,0,243000
5288,7,12,13,-1,2,246000,15000,261000
5289,9,18,16,12,2,348000,75000,423000
5290,9,12,16,-1,2,252000,0,252000
5291,12,5,6,-1,2,300000,30000,330000
5292,10,12,20,-1,2,180000,0,180000
5293,9,10,18,-1,2,246000,15000,261000
5294,16,20,14,-1,2,180000,0,180000
5295,20,7,16,-1,1,216000,0,216000
5296,8,6,5,12,2,420000,400000,820000
5297,11,13,20,-1,2,252000,0,252000
5298,20,15,9,-1,1,207000,0,207000
5299,6,11,7,-1,2,312000,45000,357000
5300,18,8,13,-1,1,162000,0,162000
5301,9,10,11,-1,2,279000,30000,309000
5302,15,13,11,-1,2,213000,0,213000
5303,8,20,7,11,2,372000,230000,602000
5304,5,10,13,-1,2,276000,30000,306000
5305,15,12,11,-1,2,243000,15000,258000
5306,15,19,16,-1,2,207000,15000,222000
5307,6,7,10,-1,2,312000,45000,357000
5308,18,11,5,-1,1,198000,0,198000
5309,5,19,13,-1,1,216000,0,216000
5310,8,15,9,11,2,372000,150000,522000
5311,14,15,5,-1,2,264000,15000,279000
5312,5,19,16,-1,2,234000,0,234000
5313,11,19,17,-1,2,207000,0,207000
5314,16,7,19,-1,2,252000,0,252000
5315,11,6,20,-1,1,216000,0,216000
5316,10,14,17,-1,2,216000,0,216000
5317,13,6,12,13,2,312000,200000,512000
5318,11,16,19,-1,2,234000,0,234000
5319,8,13,14,-1,2,264000,15000,279000
5320,17,13,14,-1,2,225000,15000,240000
5321,11,19,6,-1,1,216000,0,216000
5322,7,9,14,-1,2,252000,0,252000
5323,6,12,5,-1,2,264000,15000,279000
5324,20,19,7,13,2,312000,15000,327000
5325,11,14,12,-1,2,288000,30000,318000
5326,8,11,5,-1,2,288000,15000,303000
5327,18,8,20,-1,2,171000,0,171000
5328,8,15,13,-1,2,243000,0,243000
5329,20,18,16,-1,2,177000,0,177000
5330,8,7,17,-1,2,264000,15000,279000
5331,16,10,18,12,2,360000,120000,480000
5332,11,13,19,-1,2,252000,0,252000
5333,20,10,17,-1,2,243000,0,243000
5334,6,11,16,-1,1,216000,0,216000
5335,19,9,11,-1,2,243000,0,243000
5336,9,14,18,-1,1,189000,0,189000
5337,17,18,16,-1,2,225000,30000,255000
5338,16,9,8,11,2,396000,360000,756000
5339,15,5,8,-1,1,216000,0,216000
5340,19,12,10,-1,2,207000,0,207000
5341,9,12,8,-1,2,279000,15000,294000
5342,12,13,16,-1,2,207000,15000,222000
5343,6,19,18,-1,2,237000,15000,252000
5344,16,8,7,-1,2,264000,15000,279000
5345,11,14,13,12,2,348000,150000,498000
5346,15,8,19,-1,1,216000,0,216000
5347,16,19,12,-1,2,234000,0,234000
5348,16,6,5,-1,2,276000,30000,306000
5349,17,8,6,-1,2,252000,0,252000
5350,17,16,7,-1,2,219000,15000,234000
5351,9,19,18,-1,2,219000,15000,234000
5352,9,6,11,13,2,384000,285000,669000
5353,19,18,16,-1,2,222000,15000,237000
5354,11,20,8,-1,2,252000,0,252000
5355,12,20,9,-1,2,252000,0,252000
5356,6,12,20,-1,1,216000,0,216000
5357,17,8,5,-1,2,252000,0,252000
5358,12,20,16,-1,1,153000,0,153000
5359,7,17,14,11,2,372000,315000,687000
5360,15,18,14,-1,2,225000,15000,240000
5361,17,16,6,-1,2,264000,15000,279000
5362,15,5,13,-1,2,252000,0,252000
5363,16,18,19,-1,2,159000,15000,174000
5364,12,6,8,-1,2,312000,45000,357000
5365,6,19,5,-1,2,237000,15000,252000
5366,6,19,12,12,2,264000,0,264000
5367,6,7,18,-1,2,264000,15000,279000
5368,5,8,16,-1,2,243000,0,243000
5369,13,18,9,-1,1,162000,0,162000
5370,13,15,18,-1,2,216000,0,216000
5371,14,15,9,-1,2,264000,15000,279000
5372,7,9,15,-1,2,252000,0,252000
5373,6,13,15,13,2,288000,15000,303000
5374,16,11,14,-1,2,231000,0,231000
5375,7,6,10,-1,2,300000,30000,330000
5376,14,5,10,-1,1,180000,0,180000
5377,13,11,9,-1,2,240000,0,240000
5378,19,11,16,-1,2,189000,0,189000
5379,17,18,7,-1,2,264000,15000,279000
5380,14,11,16,12,2,360000,165000,525000
5381,9,19,18,-1,2,264000,15000,279000
5382,5,9,6,-1,2,312000,45000,357000
5383,17,8,14,-1,2,189000,0,189000
5384,11,10,16,-1,2,228000,15000,243000
5385,10,18,6,-1,1,216000,0,216000
5386,6,13,12,-1,2,264000,15000,279000
5387,11,13,18,12,2,348000,120000,468000
5388,9,12,19,-1,2,252000,0,252000
5389,20,12,14,-1,2,216000,0,216000
5390,5,7,19,-1,2,252000,0,252000
5391,11,18,5,-1,1,216000,0,216000
5392,18,16,13,-1,2,213000,0,213000
5393,7,12,6,-1,2,300000,30000,330000
5394,20,19,13,11,2,336000,30000,366000
5395,7,10,13,-1,2,300000,30000,330000
5396,15,18,10,-1,2,198000,0,198000
5397,14,18,20,-1,2,198000,0,198000
5398,14,5,18,-1,2,252000,15000,267000
5399,18,5,17,-1,2,255000,15000,270000
5400,5,5,12,-1,1,198000,0,198000
5401,18,15,16,13,2,291000,60000,351000
5402,6,13,8,-1,2,300000,30000,330000
5403,6,15,5,-1,2,255000,15000,270000
5404,8,14,5,-1,2,225000,0,225000
5405,19,16,20,-1,2,159000,15000,174000
5406,16,11,19,-1,2,252000,0,252000
5407,14,17,16,-1,2,240000,15000,255000
5408,17,20,6,13,2,348000,60000,408000
5409,15,12,18,-1,2,234000,0,234000
5410,7,12,10,-1,2,267000,0,267000
5411,8,12,7,-1,2,228000,15000,243000
5412,12,20,8,-1,1,180000,0,180000
5413,11,15,5,-1,2,252000,15000,267000
5414,10,17,20,-1,2,207000,0,207000
5415,10,18,13,12,2,360000,150000,510000
5416,18,5,15,-1,2,264000,15000,279000
5417,7,13,17,-1,1,216000,0,216000
5418,9,8,10,-1,2,300000,45000,345000
5419,19,16,7,-1,2,207000,0,207000
5420,12,6,10,-1,2,252000,0,252000
5421,17,9,15,-1,2,198000,0,198000
5422,12,8,11,12,2,312000,60000,372000
5423,15,7,10,-1,2,252000,0,252000
5424,13,10,16,-1,2,207000,0,207000
5425,7,18,5,-1,2,252000,0,252000
5426,8,15,11,-1,2,225000,0,225000
5427,20,5,10,-1,1,216000,0,216000
5428,6,19,9,-1,2,252000,0,252000
5429,5,13,7,12,2,360000,175000,535000
5430,5,14,19,-1,1,216000,0,216000
5431,13,9,7,-1,2,252000,0,252000
5432,15,18,17,-1,2,186000,15000,201000
5433,7,10,19,-1,2,252000,0,252000
5434,10,8,14,-1,2,252000,0,252000
5435,7,9,5,-1,2,276000,0,276000
5436,10,15,9,12,2,327000,90000,417000
5437,9,10,15,-1,2,255000,15000,270000
5438,20,16,10,-1,1,180000,0,180000
5439,8,9,16,-1,2,264000,15000,279000
5440,16,7,18,-1,2,243000,0,243000
5441,20,19,6,-1,2,210000,15000,225000
5442,19,18,16,-1,2,204000,15000,219000
5443,14,7,20,11,2,372000,215000,587000
5444,12,5,16,-1,1,216000,0,216000
5445,17,14,19,-1,2,204000,0,204000
5446,13,12,20,-1,2,246000,15000,261000
5447,17,14,13,-1,2,252000,15000,267000
5448,17,18,19,-1,2,207000,30000,237000
5449,10,12,11,-1,2,300000,45000,345000
5450,10,8,15,11,2,360000,135000,495000
5451,17,12,11,-1,2,255000,15000,270000
5452,16,17,11,-1,2,237000,15000,252000
5453,17,8,6,-1,2,252000,0,252000
5454,5,8,16,-1,2,252000,0,252000
5455,17,11,7,-1,1,180000,0,180000
5456,10,20,18,-1,2,225000,0,225000
5457,9,12,20,12,2,276000,45000,321000
5458,19,15,13,-1,2,234000,0,234000
5459,18,17,7,-1,2,264000,15000,279000
5460,11,16,20,-1,1,180000,0,180000
5461,20,18,14,-1,2,225000,0,225000
5462,19,9,8,-1,2,264000,15000,279000
5463,5,15,19,-1,1,216000,0,216000
5464,18,8,16,12,2,360000,90000,450000
5465,9,7,16,-1,2,264000,15000,279000
5466,8,6,7,-1,2,300000,45000,345000
5467,13,20,6,-1,1,180000,0,180000
5468,8,15,12,-1,2,234000,0,234000
5469,11,9,13,-1,2,249000,0,249000
5470,9,19,14,-1,1,171000,0,171000
5471,6,10,17,11,2,372000,345000,717000
5472,10,11,7,-1,2,264000,15000,279000
5473,6,19,12,-1,1,180000,0,180000
5474,6,12,17,-1,1,216000,0,216000
5475,15,19,11,-1,1,171000,0,171000
5476,18,13,17,-1,2,246000,15000,261000
5477,10,6,16,-1,2,252000,15000,267000
5478,13,10,15,11,2,372000,195000,567000
5479,11,10,14,-1,2,300000,30000,330000
